data;temperatura;flag_t;umr;flag_umr;precipitazione;flag_prec;vvento;flag_vv;dvento;flag_dv;radsolare;flag_rad;pressione;flag_pres;
2022-02-07 13:00:00;17.84;1;39.87;1;0.00;1;NaN;6;NaN;6;199.89;1;NaN;6;
2022-02-07 14:00:00;17.56;1;38.33;1;0.00;1;NaN;6;NaN;6;190.71;1;NaN;6;
2022-02-07 15:00:00;17.06;1;41.39;1;0.00;1;NaN;6;NaN;6;126.47;1;NaN;6;
2022-02-07 16:00:00;16.36;1;46.21;1;0.00;1;NaN;6;NaN;6;76.16;1;NaN;6;
2022-02-07 17:00:00;10.50;1;70.38;1;0.60;1;NaN;6;NaN;6;7.79;1;NaN;6;
2022-02-07 18:00:00;10.00;1;64.65;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-07 19:00:00;10.59;1;60.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-07 20:00:00;10.99;1;49.77;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-07 21:00:00;11.31;1;43.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-07 22:00:00;11.17;1;43.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-07 23:00:00;10.79;1;39.46;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 00:00:00;10.69;1;37.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 01:00:00;10.28;1;41.44;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 02:00:00;10.18;1;40.86;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 03:00:00;10.30;1;38.56;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 04:00:00;9.97;1;43.22;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-08 05:00:00;10.22;1;39.79;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 06:00:00;10.17;1;39.27;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 07:00:00;10.11;1;38.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 08:00:00;10.06;1;38.69;1;0.00;1;NaN;6;NaN;6;8.70;1;NaN;6;
2022-02-08 09:00:00;9.98;1;38.67;1;0.00;1;NaN;6;NaN;6;58.59;1;NaN;6;
2022-02-08 10:00:00;9.96;1;40.34;1;0.00;1;NaN;6;NaN;6;90.77;1;NaN;6;
2022-02-08 11:00:00;10.54;1;38.47;1;0.00;1;NaN;6;NaN;6;378.63;1;NaN;6;
2022-02-08 12:00:00;10.84;1;39.04;1;0.00;1;NaN;6;NaN;6;416.11;1;NaN;6;
2022-02-08 13:00:00;10.69;1;40.41;1;0.00;1;NaN;6;NaN;6;190.67;1;NaN;6;
2022-02-08 14:00:00;10.44;1;42.60;1;0.00;1;NaN;6;NaN;6;62.26;1;NaN;6;
2022-02-08 15:00:00;10.41;1;46.32;1;0.00;1;NaN;6;NaN;6;74.29;1;NaN;6;
2022-02-08 16:00:00;10.38;1;47.73;1;0.00;1;NaN;6;NaN;6;51.04;1;NaN;6;
2022-02-08 17:00:00;10.28;1;46.56;1;0.00;1;NaN;6;NaN;6;24.16;1;NaN;6;
2022-02-08 18:00:00;10.55;1;44.46;1;0.00;1;NaN;6;NaN;6;8.29;1;NaN;6;
2022-02-08 19:00:00;10.67;1;45.64;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 20:00:00;10.65;1;47.59;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 21:00:00;10.65;1;50.64;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 22:00:00;9.83;1;52.80;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-08 23:00:00;9.33;1;49.80;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 00:00:00;8.50;1;49.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 01:00:00;8.18;1;48.81;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 02:00:00;7.92;1;49.01;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 03:00:00;8.35;1;46.39;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 04:00:00;8.29;1;46.00;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 05:00:00;8.40;1;44.08;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 06:00:00;8.81;1;36.52;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 07:00:00;8.68;1;31.21;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 08:00:00;8.95;1;27.31;1;0.00;1;NaN;6;NaN;6;16.36;1;NaN;6;
2022-02-09 09:00:00;10.35;1;23.85;1;0.00;1;NaN;6;NaN;6;83.69;1;NaN;6;
2022-02-09 10:00:00;14.76;1;16.81;1;0.00;1;NaN;6;NaN;6;396.18;1;NaN;6;
2022-02-09 11:00:00;18.41;1;18.72;1;0.00;1;NaN;6;NaN;6;533.99;1;NaN;6;
2022-02-09 12:00:00;18.08;1;31.92;1;0.00;1;NaN;6;NaN;6;602.45;1;NaN;6;
2022-02-09 13:00:00;15.43;1;36.11;1;0.00;1;NaN;6;NaN;6;239.94;1;NaN;6;
2022-02-09 14:00:00;13.88;1;43.21;1;0.00;1;NaN;6;NaN;6;47.85;1;NaN;6;
2022-02-09 15:00:00;13.52;1;51.62;1;0.00;1;NaN;6;NaN;6;39.93;1;NaN;6;
2022-02-09 16:00:00;13.54;1;45.98;1;0.00;1;NaN;6;NaN;6;33.04;1;NaN;6;
2022-02-09 17:00:00;13.27;1;47.88;1;0.00;1;NaN;6;NaN;6;20.36;1;NaN;6;
2022-02-09 18:00:00;12.67;1;48.57;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-09 19:00:00;11.93;1;51.57;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 20:00:00;11.46;1;49.33;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 21:00:00;10.37;1;50.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 22:00:00;9.28;1;52.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-09 23:00:00;8.68;1;52.13;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 00:00:00;8.91;1;45.52;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 01:00:00;8.33;1;45.35;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 02:00:00;7.66;1;48.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 03:00:00;7.22;1;48.06;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 04:00:00;7.47;1;42.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 05:00:00;8.00;1;40.31;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 06:00:00;8.78;1;39.90;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 07:00:00;8.64;1;42.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 08:00:00;7.44;1;49.24;1;0.00;1;NaN;6;NaN;6;16.88;1;NaN;6;
2022-02-10 09:00:00;8.27;1;49.00;1;0.00;1;NaN;6;NaN;6;80.50;1;NaN;6;
2022-02-10 10:00:00;14.54;1;34.26;1;0.00;1;NaN;6;NaN;6;388.14;1;NaN;6;
2022-02-10 11:00:00;17.36;1;30.37;1;0.00;1;NaN;6;NaN;6;533.01;1;NaN;6;
2022-02-10 12:00:00;17.99;1;33.98;1;0.00;1;NaN;6;NaN;6;600.33;1;NaN;6;
2022-02-10 13:00:00;15.51;1;42.36;1;0.00;1;NaN;6;NaN;6;263.43;1;NaN;6;
2022-02-10 14:00:00;13.24;1;53.46;1;0.00;1;NaN;6;NaN;6;55.48;1;NaN;6;
2022-02-10 15:00:00;13.07;1;61.28;1;0.00;1;NaN;6;NaN;6;47.65;1;NaN;6;
2022-02-10 16:00:00;13.10;1;66.12;1;0.00;1;NaN;6;NaN;6;39.15;1;NaN;6;
2022-02-10 17:00:00;12.98;1;68.78;1;0.00;1;NaN;6;NaN;6;24.22;1;NaN;6;
2022-02-10 18:00:00;12.23;1;70.17;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-10 19:00:00;11.41;1;71.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 20:00:00;10.49;1;71.75;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 21:00:00;9.80;1;69.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 22:00:00;9.36;1;69.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-10 23:00:00;9.41;1;72.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 00:00:00;9.66;1;66.63;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 01:00:00;9.14;1;66.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 02:00:00;8.18;1;64.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 03:00:00;7.40;1;57.69;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 04:00:00;6.96;1;58.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 05:00:00;6.85;1;59.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 06:00:00;6.53;1;60.64;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 07:00:00;5.73;1;65.55;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-11 08:00:00;7.02;1;64.50;1;0.00;1;NaN;6;NaN;6;32.97;1;NaN;6;
2022-02-11 09:00:00;9.12;1;59.03;1;0.00;1;NaN;6;NaN;6;80.37;1;NaN;6;
2022-02-11 10:00:00;15.08;1;46.49;1;0.00;1;NaN;6;NaN;6;376.16;1;NaN;6;
2022-02-11 11:00:00;16.13;1;45.58;1;0.00;1;NaN;6;NaN;6;513.54;1;NaN;6;
2022-02-11 12:00:00;16.06;1;48.62;1;0.00;1;NaN;6;NaN;6;580.74;1;NaN;6;
2022-02-11 13:00:00;14.62;1;60.70;1;0.00;1;NaN;6;NaN;6;266.37;1;NaN;6;
2022-02-11 14:00:00;12.91;1;68.76;1;0.00;1;NaN;6;NaN;6;64.51;1;NaN;6;
2022-02-11 15:00:00;12.92;1;72.45;1;0.00;1;NaN;6;NaN;6;52.47;1;NaN;6;
2022-02-11 16:00:00;12.80;1;73.07;1;0.00;1;NaN;6;NaN;6;43.38;1;NaN;6;
2022-02-11 17:00:00;12.89;1;73.09;1;0.00;1;NaN;6;NaN;6;25.82;1;NaN;6;
2022-02-11 18:00:00;12.27;1;74.91;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-11 19:00:00;11.66;1;76.88;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 20:00:00;11.44;1;79.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 21:00:00;10.74;1;82.56;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 22:00:00;10.35;1;81.37;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-11 23:00:00;10.41;1;82.37;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 00:00:00;11.20;1;88.46;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 01:00:00;10.29;1;89.21;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 02:00:00;9.59;1;86.31;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 03:00:00;9.65;1;84.09;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 04:00:00;10.04;1;85.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 05:00:00;10.06;1;85.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 06:00:00;9.88;1;83.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 07:00:00;9.71;1;83.47;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 08:00:00;9.78;1;83.75;1;0.00;1;NaN;6;NaN;6;29.94;1;NaN;6;
2022-02-12 09:00:00;10.69;1;82.48;1;0.00;1;NaN;6;NaN;6;90.19;1;NaN;6;
2022-02-12 10:00:00;12.57;1;78.42;1;0.00;1;NaN;6;NaN;6;275.08;1;NaN;6;
2022-02-12 11:00:00;14.54;1;72.69;1;0.00;1;NaN;6;NaN;6;394.44;1;NaN;6;
2022-02-12 12:00:00;14.87;1;73.60;1;0.00;1;NaN;6;NaN;6;422.50;1;NaN;6;
2022-02-12 13:00:00;16.70;1;65.99;1;0.00;1;NaN;6;NaN;6;318.69;1;NaN;6;
2022-02-12 14:00:00;13.97;1;72.12;1;0.00;1;NaN;6;NaN;6;145.72;1;NaN;6;
2022-02-12 15:00:00;14.43;1;69.53;1;0.00;1;NaN;6;NaN;6;202.79;1;NaN;6;
2022-02-12 16:00:00;14.30;1;68.95;1;0.00;1;NaN;6;NaN;6;96.10;1;NaN;6;
2022-02-12 17:00:00;13.37;1;69.31;1;0.00;1;NaN;6;NaN;6;50.56;1;NaN;6;
2022-02-12 18:00:00;12.74;1;67.76;1;0.00;1;NaN;6;NaN;6;8.83;1;NaN;6;
2022-02-12 19:00:00;12.18;1;66.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 20:00:00;12.14;1;64.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 21:00:00;12.00;1;65.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 22:00:00;11.56;1;69.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-12 23:00:00;10.85;1;74.17;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 00:00:00;9.87;1;81.47;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 01:00:00;9.25;1;84.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 02:00:00;8.87;1;82.76;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 03:00:00;8.84;1;80.09;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 04:00:00;8.71;1;79.76;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 05:00:00;8.66;1;79.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 06:00:00;8.72;1;77.62;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 07:00:00;8.60;1;77.30;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 08:00:00;9.02;1;76.35;1;0.00;1;NaN;6;NaN;6;25.45;1;NaN;6;
2022-02-13 09:00:00;9.95;1;71.54;1;0.00;1;NaN;6;NaN;6;88.59;1;NaN;6;
2022-02-13 10:00:00;12.50;1;61.28;1;0.00;1;NaN;6;NaN;6;385.62;1;NaN;6;
2022-02-13 11:00:00;13.73;1;53.87;1;0.00;1;NaN;6;NaN;6;382.41;1;NaN;6;
2022-02-13 12:00:00;14.81;1;48.18;1;0.00;1;NaN;6;NaN;6;598.14;1;NaN;6;
2022-02-13 13:00:00;14.40;1;49.57;1;0.00;1;NaN;6;NaN;6;287.89;1;NaN;6;
2022-02-13 14:00:00;12.80;1;55.35;1;0.00;1;NaN;6;NaN;6;66.99;1;NaN;6;
2022-02-13 15:00:00;12.26;1;62.97;1;0.00;1;NaN;6;NaN;6;55.35;1;NaN;6;
2022-02-13 16:00:00;12.13;1;65.57;1;0.00;1;NaN;6;NaN;6;46.04;1;NaN;6;
2022-02-13 17:00:00;11.77;1;67.22;1;0.00;1;NaN;6;NaN;6;28.20;1;NaN;6;
2022-02-13 18:00:00;11.28;1;67.50;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-13 19:00:00;10.71;1;68.25;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 20:00:00;9.90;1;69.22;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 21:00:00;9.10;1;70.40;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 22:00:00;8.38;1;72.12;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-13 23:00:00;7.97;1;73.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 00:00:00;7.86;1;74.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 01:00:00;7.87;1;74.43;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 02:00:00;7.92;1;73.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 03:00:00;7.76;1;72.98;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 04:00:00;7.12;1;74.80;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 05:00:00;6.49;1;78.05;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 06:00:00;7.31;1;81.88;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 07:00:00;7.25;1;83.92;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 08:00:00;7.60;1;83.76;1;0.00;1;NaN;6;NaN;6;20.38;1;NaN;6;
2022-02-14 09:00:00;9.53;1;74.70;1;0.00;1;NaN;6;NaN;6;72.97;1;NaN;6;
2022-02-14 10:00:00;14.48;1;55.53;1;0.00;1;NaN;6;NaN;6;380.75;1;NaN;6;
2022-02-14 11:00:00;18.47;1;38.70;1;0.00;1;NaN;6;NaN;6;508.60;1;NaN;6;
2022-02-14 12:00:00;19.84;1;34.94;1;0.00;1;NaN;6;NaN;6;571.18;1;NaN;6;
2022-02-14 13:00:00;16.27;1;53.56;1;0.00;1;NaN;6;NaN;6;324.26;1;NaN;6;
2022-02-14 14:00:00;14.43;1;62.02;1;0.00;1;NaN;6;NaN;6;115.68;1;NaN;6;
2022-02-14 15:00:00;14.74;1;60.89;1;0.00;1;NaN;6;NaN;6;93.65;1;NaN;6;
2022-02-14 16:00:00;15.05;1;54.15;1;0.00;1;NaN;6;NaN;6;62.29;1;NaN;6;
2022-02-14 17:00:00;14.95;1;53.43;1;0.00;1;NaN;6;NaN;6;7.73;1;NaN;6;
2022-02-14 18:00:00;13.84;1;65.51;1;1.20;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-14 19:00:00;12.34;1;76.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 20:00:00;12.26;1;80.43;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 21:00:00;12.00;1;80.49;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 22:00:00;11.23;1;81.04;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-14 23:00:00;10.55;1;81.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 00:00:00;10.21;1;82.51;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 01:00:00;9.98;1;82.78;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 02:00:00;9.97;1;80.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 03:00:00;9.53;1;76.65;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 04:00:00;9.08;1;71.79;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 05:00:00;8.87;1;68.68;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 06:00:00;8.68;1;69.94;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 07:00:00;8.68;1;69.38;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 08:00:00;8.96;1;68.66;1;0.00;1;NaN;6;NaN;6;31.33;1;NaN;6;
2022-02-15 09:00:00;10.81;1;64.21;1;0.00;1;NaN;6;NaN;6;79.38;1;NaN;6;
2022-02-15 10:00:00;15.51;1;51.92;1;0.00;1;NaN;6;NaN;6;381.68;1;NaN;6;
2022-02-15 11:00:00;18.90;1;40.17;1;0.00;1;NaN;6;NaN;6;410.41;1;NaN;6;
2022-02-15 12:00:00;17.20;1;42.66;1;0.00;1;NaN;6;NaN;6;246.14;1;NaN;6;
2022-02-15 13:00:00;19.21;1;35.90;1;0.00;1;NaN;6;NaN;6;316.38;1;NaN;6;
2022-02-15 14:00:00;18.34;1;38.99;1;0.00;1;NaN;6;NaN;6;160.19;1;NaN;6;
2022-02-15 15:00:00;18.57;1;36.45;1;0.00;1;NaN;6;NaN;6;128.27;1;NaN;6;
2022-02-15 16:00:00;17.84;1;41.01;1;0.00;1;NaN;6;NaN;6;86.65;1;NaN;6;
2022-02-15 17:00:00;16.85;1;43.39;1;0.00;1;NaN;6;NaN;6;49.11;1;NaN;6;
2022-02-15 18:00:00;16.17;1;45.91;1;0.00;1;NaN;6;NaN;6;5.39;1;NaN;6;
2022-02-15 19:00:00;15.50;1;48.81;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 20:00:00;14.76;1;51.96;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 21:00:00;14.33;1;52.91;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 22:00:00;13.86;1;56.59;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-15 23:00:00;13.17;1;62.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 00:00:00;12.59;1;61.67;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 01:00:00;12.18;1;65.20;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 02:00:00;11.88;1;66.74;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 03:00:00;11.82;1;62.93;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 04:00:00;11.74;1;58.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 05:00:00;11.42;1;59.16;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 06:00:00;10.86;1;62.84;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 07:00:00;10.48;1;64.36;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 08:00:00;10.43;1;63.39;1;0.00;1;NaN;6;NaN;6;26.38;1;NaN;6;
2022-02-16 09:00:00;11.47;1;59.30;1;0.00;1;NaN;6;NaN;6;101.03;1;NaN;6;
2022-02-16 10:00:00;13.08;1;52.34;1;0.00;1;NaN;6;NaN;6;268.46;1;NaN;6;
2022-02-16 11:00:00;14.53;1;51.61;1;0.00;1;NaN;6;NaN;6;374.43;1;NaN;6;
2022-02-16 12:00:00;14.91;1;56.51;1;0.00;1;NaN;6;NaN;6;430.54;1;NaN;6;
2022-02-16 13:00:00;15.16;1;59.08;1;0.00;1;NaN;6;NaN;6;356.36;1;NaN;6;
2022-02-16 14:00:00;14.16;1;62.55;1;0.00;1;NaN;6;NaN;6;103.64;1;NaN;6;
2022-02-16 15:00:00;13.69;1;62.87;1;0.00;1;NaN;6;NaN;6;88.82;1;NaN;6;
2022-02-16 16:00:00;13.28;1;65.06;1;0.00;1;NaN;6;NaN;6;103.52;1;NaN;6;
2022-02-16 17:00:00;13.15;1;62.13;1;0.00;1;NaN;6;NaN;6;63.66;1;NaN;6;
2022-02-16 18:00:00;12.09;1;68.92;1;1.00;1;NaN;6;NaN;6;5.33;1;NaN;6;
2022-02-16 19:00:00;11.37;1;79.10;1;0.20;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 20:00:00;11.14;1;82.28;1;0.60;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-16 21:00:00;11.00;1;85.36;1;1.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 22:00:00;10.71;1;88.88;1;1.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-16 23:00:00;10.29;1;90.32;1;1.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 00:00:00;9.64;1;90.45;1;0.60;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-17 01:00:00;9.18;1;90.77;1;0.60;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 02:00:00;8.83;1;90.28;1;0.40;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 03:00:00;8.65;1;88.34;1;0.20;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 04:00:00;8.86;1;83.55;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-17 05:00:00;9.14;1;77.90;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-17 06:00:00;9.33;1;75.48;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-17 07:00:00;9.10;1;75.89;1;0.00;1;NaN;6;NaN;6;0.00;5;NaN;6;
2022-02-17 08:00:00;9.41;1;74.98;1;0.00;1;NaN;6;NaN;6;26.40;1;NaN;6;
2022-02-17 09:00:00;10.46;1;70.51;1;0.00;1;NaN;6;NaN;6;91.22;1;NaN;6;
2022-02-17 10:00:00;11.96;1;63.81;1;0.00;1;NaN;6;NaN;6;228.58;1;NaN;6;
2022-02-17 11:00:00;13.35;1;59.76;1;0.00;1;NaN;6;NaN;6;291.78;1;NaN;6;
2022-02-17 12:00:00;13.25;1;61.61;1;0.00;1;NaN;6;NaN;6;261.34;1;NaN;6;
2022-02-17 13:00:00;15.04;1;56.23;1;0.00;1;NaN;6;NaN;6;298.33;1;NaN;6;
2022-02-17 14:00:00;13.84;1;62.75;1;0.00;1;NaN;6;NaN;6;194.00;1;NaN;6;
2022-02-17 15:00:00;13.66;1;68.52;1;0.00;1;NaN;6;NaN;6;144.94;1;NaN;6;
2022-02-17 16:00:00;13.49;1;70.71;1;0.00;1;NaN;6;NaN;6;104.81;1;NaN;6;
2022-02-17 17:00:00;13.35;1;72.32;1;0.00;1;NaN;6;NaN;6;56.85;1;NaN;6;
2022-02-17 18:00:00;12.50;1;76.95;1;0.00;1;NaN;6;NaN;6;12.36;1;NaN;6;
2022-02-17 19:00:00;11.99;1;81.18;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
2022-02-17 20:00:00;11.57;1;82.61;1;0.00;1;NaN;6;NaN;6;0.00;1;NaN;6;
